Id,num_steps,num_positions
seq_001273,4936,88
seq_001274,1775,88
seq_001275,11472,88
seq_001276,8201,88
seq_001277,5435,88
seq_001278,515,88
seq_001279,2537,88
seq_001280,7922,88
seq_001281,3679,88
seq_001282,1388,88
seq_001283,2291,88
seq_001284,4384,88
seq_001285,3265,88
seq_001286,3488,88
seq_001287,11000,88
seq_001288,7181,88
seq_001289,1226,88
seq_001290,2506,88
seq_001291,4760,88
seq_001292,4016,88
seq_001293,8927,88
seq_001294,2592,88
seq_001295,2816,88
seq_001296,3329,88
seq_001297,7229,88
seq_001298,2653,88
seq_001299,3807,88
seq_001300,8719,88
seq_001301,5793,88
seq_001302,3875,88
seq_001303,7854,88
seq_001304,7620,88
seq_001305,8627,88
seq_001306,874,88
seq_001307,3748,88
seq_001308,7676,88
seq_001309,7347,88
seq_001310,3979,88
seq_001311,3320,88
seq_001312,3400,88
seq_001313,7510,88
seq_001314,3450,88
seq_001315,5100,88
seq_001316,4530,88
seq_001317,5602,88
seq_001318,3342,88
seq_001319,7016,88
seq_001320,4294,88
seq_001321,7751,88
seq_001322,9782,88
seq_001323,3791,88
seq_001324,4979,88
seq_001325,9297,88
seq_001326,4754,88
seq_001327,5689,88
seq_001328,3903,88
seq_001329,3601,88
seq_001330,6767,88
seq_001331,6844,88
seq_001332,10167,88
seq_001333,2553,88
seq_001334,835,88
seq_001335,2398,88
seq_001336,2839,88
seq_001337,7926,88
seq_001338,5263,88
seq_001339,3480,88
seq_001340,7376,88
seq_001341,3833,88
seq_001342,1756,88
seq_001343,7841,88
seq_001344,8352,88
seq_001345,2533,88
seq_001346,1425,88
seq_001347,3092,88
seq_001348,2308,88
seq_001349,1409,88
seq_001350,5542,88
seq_001351,1561,88
seq_001352,5438,88
seq_001353,7534,88
seq_001354,2014,88
seq_001355,6619,88
seq_001356,3384,88
seq_001357,11779,88
seq_001358,4081,88
seq_001359,10903,88
seq_001360,10001,88
seq_001361,2989,88
seq_001362,3701,88
seq_001363,9627,88
seq_001364,3166,88
seq_001365,5586,88
seq_001366,2376,88
seq_001367,3728,88
seq_001368,2838,88
seq_001369,5761,88
seq_001370,6890,88
seq_001371,4425,88
seq_001372,2682,88
seq_001373,3809,88
seq_001374,1623,88
seq_001375,4758,88
seq_001376,5701,88
seq_001377,8049,88
seq_001378,1001,88
seq_001379,3016,88
seq_001380,3938,88
seq_001381,5538,88
seq_001382,3536,88
seq_001383,4188,88
seq_001384,3864,88
seq_001385,4549,88
seq_001386,4428,88
seq_001387,11192,88
seq_001388,4153,88
seq_001389,11480,88
seq_001390,8384,88
seq_001391,5430,88
seq_001392,11913,88
seq_001393,2744,88
seq_001394,4068,88
seq_001395,4594,88
seq_001396,4175,88
seq_001397,3915,88
seq_001398,8192,88
seq_001399,3603,88
seq_001400,5038,88
seq_001401,2266,88
seq_001402,3451,88
seq_001403,2306,88
seq_001404,1291,88
seq_001405,3249,88
seq_001406,8000,88
seq_001407,5662,88
seq_001408,6606,88
seq_001409,4700,88
seq_001410,4699,88
seq_001411,6865,88
seq_001412,5075,88
seq_001413,2495,88
seq_001414,1491,88
seq_001415,2467,88
seq_001416,5701,88
seq_001417,8595,88
seq_001418,4806,88
seq_001419,2937,88
seq_001420,5422,88
seq_001421,4179,88
seq_001422,5388,88
seq_001423,2571,88
seq_001424,3343,88
seq_001425,1313,88
seq_001426,9787,88
seq_001427,3578,88
seq_001428,2131,88
seq_001429,3018,88
seq_001430,1610,88
seq_001431,445,88
seq_001432,7199,88
seq_001433,4568,88
seq_001434,6800,88
seq_001435,5780,88
seq_001436,5563,88
seq_001437,4194,88
seq_001438,2840,88
seq_001439,3133,88
seq_001440,5731,88
seq_001441,2816,88
seq_001442,4580,88
seq_001443,2179,88
seq_001444,9152,88
seq_001445,4968,88
seq_001446,4324,88
seq_001447,11576,88
seq_001448,4722,88
seq_001449,1437,88
seq_001450,3844,88
seq_001451,7069,88
seq_001452,7852,88
seq_001453,5537,88
seq_001454,6532,88
seq_001455,9591,88
seq_001456,8928,88
seq_001457,3872,88
seq_001458,1939,88
seq_001459,3201,88
seq_001460,7085,88
seq_001461,5528,88
seq_001462,2540,88
seq_001463,11050,88
seq_001464,956,88
seq_001465,4491,88
seq_001466,3992,88
seq_001467,5175,88
seq_001468,4156,88
seq_001469,3234,88
seq_001470,6127,88
seq_001471,4193,88
seq_001472,1936,88
seq_001473,7152,88
seq_001474,4325,88
seq_001475,3654,88
seq_001476,9686,88
seq_001477,7633,88
seq_001478,3352,88
seq_001479,5963,88
seq_001480,1780,88
seq_001481,5130,88
seq_001482,2692,88
seq_001483,3205,88
seq_001484,7626,88
seq_001485,5921,88
seq_001486,8201,88
seq_001487,2808,88
seq_001488,4222,88
seq_001489,2358,88
seq_001490,3614,88
seq_001491,8094,88
seq_001492,3713,88
seq_001493,4741,88
seq_001494,2617,88
seq_001495,4021,88
seq_001496,1722,88
seq_001497,11338,88
seq_001498,10314,88
seq_001499,5770,88
seq_001500,7286,88
seq_001501,4656,88
seq_001502,5396,88
seq_001503,6029,88
seq_001504,2141,88
seq_001505,3919,88
seq_001506,2521,88
seq_001507,8523,88
seq_001508,5469,88
seq_001509,2366,88
seq_001510,5459,88
seq_001511,4352,88
seq_001512,8517,88
seq_001513,4211,88
seq_001514,9189,88
seq_001515,571,88
seq_001516,10573,88
seq_001517,2291,88
seq_001518,9881,88
seq_001519,4793,88
seq_001520,1766,88
seq_001521,6877,88
seq_001522,3220,88
seq_001523,4017,88
seq_001524,5454,88
seq_001525,10789,88
seq_001526,3562,88
seq_001527,913,88
seq_001528,945,88
seq_001529,5192,88
seq_001530,9891,88
seq_001531,2102,88
seq_001532,5665,88
seq_001533,4863,88
seq_001534,4518,88
seq_001535,5432,88
seq_001536,1203,88
seq_001537,3001,88
seq_001538,2009,88
seq_001539,4786,88
seq_001540,3532,88
seq_001541,1745,88
seq_001542,1772,88
seq_001543,8373,88
seq_001544,3793,88
seq_001545,5556,88
seq_001546,8320,88
seq_001547,5404,88
seq_001548,2205,88
seq_001549,7414,88
seq_001550,11645,88
seq_001551,7265,88
seq_001552,3506,88
seq_001553,4662,88
seq_001554,4432,88
seq_001555,7531,88
seq_001556,3588,88
seq_001557,4068,88
seq_001558,4029,88
seq_001559,4088,88
seq_001560,9307,88
seq_001561,5459,88
seq_001562,9027,88
seq_001563,6191,88
seq_001564,5634,88
seq_001565,3448,88
seq_001566,7767,88
seq_001567,3677,88
seq_001568,4885,88
seq_001569,5009,88
seq_001570,1134,88
seq_001571,3509,88
seq_001572,2965,88
seq_001573,10199,88
seq_001574,4779,88
seq_001575,5903,88
seq_001576,4328,88
seq_001577,7502,88
seq_001578,2780,88
seq_001579,1078,88
seq_001580,5376,88
seq_001581,4323,88
seq_001582,2686,88
seq_001583,3751,88
seq_001584,2293,88
seq_001585,5034,88
seq_001586,1074,88
seq_001587,2743,88
seq_001588,4578,88
seq_001589,8870,88
seq_001590,6465,88
seq_001591,10794,88
seq_001592,766,88
seq_001593,3013,88
seq_001594,7472,88
seq_001595,11030,88
seq_001596,3110,88
seq_001597,987,88
seq_001598,8901,88
seq_001599,4362,88
seq_001600,4832,88
seq_001601,6714,88
seq_001602,3522,88
seq_001603,3051,88
seq_001604,3319,88
seq_001605,2721,88
seq_001606,2462,88
seq_001607,3281,88
seq_001608,3058,88
seq_001609,3234,88
seq_001610,2433,88
seq_001611,9283,88
seq_001612,1016,88
seq_001613,1181,88
seq_001614,3432,88
seq_001615,1419,88
seq_001616,5888,88
seq_001617,1615,88
seq_001618,5438,88
seq_001619,1896,88
seq_001620,8248,88
seq_001621,4409,88
seq_001622,1293,88
seq_001623,6498,88
seq_001624,5503,88
seq_001625,1562,88
seq_001626,5044,88
seq_001627,2017,88
seq_001628,7772,88
seq_001629,5821,88
seq_001630,2263,88
seq_001631,4729,88
seq_001632,4225,88
seq_001633,5047,88
seq_001634,9650,88
seq_001635,5172,88
seq_001636,11363,88
seq_001637,2799,88
seq_001638,3485,88
seq_001639,2368,88
seq_001640,11809,88
seq_001641,3856,88
seq_001642,1480,88
seq_001643,6922,88
seq_001644,3256,88
seq_001645,5200,88
seq_001646,3411,88
seq_001647,5008,88
seq_001648,6039,88
seq_001649,5349,88
seq_001650,4430,88
seq_001651,7235,88
seq_001652,3014,88
seq_001653,2666,88
seq_001654,2866,88
seq_001655,1419,88
seq_001656,6690,88
seq_001657,2446,88
seq_001658,2203,88
seq_001659,6426,88
seq_001660,2542,88
seq_001661,3437,88
seq_001662,4745,88
seq_001663,2379,88
seq_001664,4642,88
seq_001665,2856,88
seq_001666,3796,88
seq_001667,2469,88
seq_001668,5629,88
seq_001669,10276,88
seq_001670,5091,88
seq_001671,3448,88
seq_001672,1539,88
seq_001673,4686,88
seq_001674,8979,88
seq_001675,4146,88
seq_001676,9789,88
seq_001677,8907,88
seq_001678,9488,88
seq_001679,4439,88
seq_001680,6528,88
seq_001681,1220,88
seq_001682,5953,88
seq_001683,2360,88
seq_001684,981,88
seq_001685,3310,88
seq_001686,10916,88
seq_001687,2786,88
seq_001688,5351,88
seq_001689,5156,88
seq_001690,8201,88
seq_001691,9599,88
seq_001692,5117,88
seq_001693,3990,88
seq_001694,9999,88
seq_001695,3380,88
seq_001696,3974,88
seq_001697,3778,88
seq_001698,6039,88
seq_001699,4066,88
seq_001700,4699,88
seq_001701,7592,88
seq_001702,6587,88
seq_001703,2180,88
seq_001704,1592,88
seq_001705,4714,88
seq_001706,11203,88
seq_001707,9840,88
seq_001708,8068,88
seq_001709,6820,88
seq_001710,10990,88
seq_001711,5496,88
seq_001712,4251,88
seq_001713,2399,88
seq_001714,5406,88
seq_001715,2146,88
seq_001716,5781,88
seq_001717,2365,88
seq_001718,1295,88
seq_001719,3334,88
seq_001720,1668,88
seq_001721,10008,88
seq_001722,4777,88
seq_001723,2656,88
seq_001724,1597,88
seq_001725,1535,88
seq_001726,5904,88
seq_001727,4946,88
seq_001728,6268,88
seq_001729,6297,88
seq_001730,3123,88
seq_001731,5515,88
seq_001732,1026,88
seq_001733,4507,88
seq_001734,3393,88
seq_001735,5379,88
seq_001736,7531,88
seq_001737,6791,88
seq_001738,3511,88
seq_001739,4336,88
seq_001740,6279,88
seq_001741,3580,88
seq_001742,8360,88
seq_001743,4307,88
seq_001744,3745,88
seq_001745,1702,88
seq_001746,9552,88
seq_001747,6791,88
seq_001748,2052,88
seq_001749,8914,88
seq_001750,9206,88
seq_001751,439,88
seq_001752,4897,88
seq_001753,6892,88
seq_001754,9147,88
seq_001755,4674,88
seq_001756,889,88
seq_001757,1973,88
seq_001758,6298,88
seq_001759,1705,88
seq_001760,11435,88
seq_001761,3923,88
seq_001762,8033,88
seq_001763,5776,88
seq_001764,11260,88
seq_001765,4018,88
seq_001766,9379,88
seq_001767,3499,88
seq_001768,2853,88
seq_001769,2224,88
seq_001770,2650,88
seq_001771,3940,88
seq_001772,5441,88
seq_001773,8177,88
seq_001774,7752,88
seq_001775,9708,88
seq_001776,4815,88
seq_001777,3660,88
seq_001778,5916,88
seq_001779,2927,88
seq_001780,4220,88
seq_001781,4060,88
seq_001782,11054,88
seq_001783,6685,88
seq_001784,8319,88
seq_001785,11824,88
seq_001786,2349,88
seq_001787,2911,88
seq_001788,3019,88
seq_001789,4234,88
seq_001790,4367,88
seq_001791,6715,88
seq_001792,5999,88
seq_001793,771,88
seq_001794,2007,88
seq_001795,6351,88
seq_001796,8198,88
seq_001797,2947,88
seq_001798,2733,88
seq_001799,5406,88
seq_001800,10586,88
seq_001801,1215,88
seq_001802,8577,88
seq_001803,6544,88
seq_001804,4752,88
seq_001805,2999,88
seq_001806,911,88
seq_001807,7962,88
seq_001808,8293,88
seq_001809,4970,88
seq_001810,3227,88
seq_001811,5025,88
seq_001812,6794,88
seq_001813,10360,88
seq_001814,5680,88
seq_001815,2705,88
seq_001816,1134,88
seq_001817,3789,88
seq_001818,5612,88
seq_001819,7533,88
seq_001820,3830,88
seq_001821,5825,88
seq_001822,1761,88
seq_001823,9179,88
seq_001824,3907,88
seq_001825,2088,88
seq_001826,4801,88
seq_001827,3845,88
seq_001828,3058,88
seq_001829,10896,88
seq_001830,4401,88
seq_001831,9693,88
seq_001832,5665,88
seq_001833,9024,88
seq_001834,2755,88
seq_001835,4099,88
seq_001836,8951,88
seq_001837,4723,88
seq_001838,2281,88
seq_001839,3465,88
seq_001840,3033,88
seq_001841,4432,88
seq_001842,5638,88
seq_001843,5107,88
seq_001844,3418,88
seq_001845,9290,88
seq_001846,681,88
seq_001847,7166,88
seq_001848,3025,88
seq_001849,3934,88
seq_001850,4348,88
seq_001851,7081,88
seq_001852,2381,88
seq_001853,3304,88
seq_001854,2454,88
seq_001855,3055,88
seq_001856,7578,88
seq_001857,6580,88
seq_001858,7344,88
seq_001859,7678,88
seq_001860,3914,88
seq_001861,3890,88
seq_001862,924,88
seq_001863,2473,88
seq_001864,5405,88
seq_001865,5679,88
seq_001866,5431,88
seq_001867,4925,88
seq_001868,1644,88
seq_001869,10627,88
seq_001870,11870,88
seq_001871,4928,88
seq_001872,6182,88
seq_001873,6575,88
seq_001874,9888,88
seq_001875,8246,88
seq_001876,6030,88
seq_001877,6258,88
seq_001878,3013,88
seq_001879,2726,88
seq_001880,2062,88
seq_001881,7960,88
seq_001882,570,88
seq_001883,4119,88
seq_001884,2850,88
seq_001885,6580,88
seq_001886,7004,88
seq_001887,4542,88
seq_001888,1110,88
seq_001889,8201,88
seq_001890,5556,88
seq_001891,11251,88
seq_001892,6366,88
seq_001893,4547,88
seq_001894,5616,88
seq_001895,6090,88
seq_001896,3375,88
seq_001897,5178,88
seq_001898,2808,88
seq_001899,6216,88
seq_001900,4770,88
seq_001901,4046,88
seq_001902,5896,88
seq_001903,1873,88
seq_001904,1541,88
seq_001905,2709,88
seq_001906,3656,88
seq_001907,3217,88
seq_001908,2535,88
seq_001909,8981,88
seq_001910,9747,88
seq_001911,5093,88
seq_001912,4426,88
seq_001913,3876,88
seq_001914,8648,88
seq_001915,2994,88
seq_001916,2494,88
seq_001917,3567,88
seq_001918,1349,88
seq_001919,5537,88
seq_001920,5289,88
seq_001921,3084,88
seq_001922,7668,88
seq_001923,3577,88
seq_001924,1659,88
seq_001925,7523,88
seq_001926,3077,88
seq_001927,2921,88
seq_001928,3556,88
seq_001929,1581,88
seq_001930,3494,88
seq_001931,2504,88
seq_001932,11822,88
seq_001933,3187,88
seq_001934,2868,88
seq_001935,2521,88
seq_001936,909,88
seq_001937,6035,88
seq_001938,6365,88
seq_001939,5335,88
seq_001940,6743,88
seq_001941,9207,88
seq_001942,8256,88
seq_001943,6697,88
seq_001944,5211,88
seq_001945,5272,88
seq_001946,4560,88
seq_001947,5834,88
seq_001948,2374,88
seq_001949,1021,88
seq_001950,6621,88
seq_001951,4317,88
seq_001952,5341,88
seq_001953,10445,88
seq_001954,4565,88
seq_001955,2559,88
seq_001956,1948,88
seq_001957,1237,88
seq_001958,4922,88
seq_001959,3064,88
seq_001960,4113,88
seq_001961,4366,88
seq_001962,6030,88
seq_001963,7873,88
seq_001964,2892,88
seq_001965,4214,88
seq_001966,4954,88
seq_001967,1349,88
seq_001968,5335,88
seq_001969,3575,88
seq_001970,7601,88
seq_001971,4235,88
seq_001972,7218,88
seq_001973,2983,88
seq_001974,4086,88
seq_001975,2464,88
seq_001976,7623,88
seq_001977,2589,88
seq_001978,1681,88
seq_001979,5186,88
seq_001980,3721,88
seq_001981,11417,88
seq_001982,4491,88
seq_001983,2210,88
seq_001984,5208,88
seq_001985,2465,88
seq_001986,4397,88
seq_001987,3325,88
seq_001988,1418,88
seq_001989,2508,88
seq_001990,4938,88
seq_001991,2787,88
seq_001992,1918,88
seq_001993,7512,88
seq_001994,5771,88
seq_001995,5791,88
seq_001996,2406,88
seq_001997,3517,88
seq_001998,4410,88
seq_001999,1407,88
seq_002000,7021,88
seq_002001,5297,88
seq_002002,9961,88
seq_002003,6798,88
seq_002004,4148,88
seq_002005,1891,88
seq_002006,3581,88
seq_002007,3093,88
seq_002008,2325,88
seq_002009,5123,88
seq_002010,5485,88
seq_002011,3360,88
seq_002012,3244,88
seq_002013,3187,88
seq_002014,5197,88
seq_002015,6333,88
seq_002016,3871,88
seq_002017,7046,88
seq_002018,5073,88
seq_002019,4729,88
seq_002020,2680,88
seq_002021,7917,88
seq_002022,2852,88
seq_002023,10199,88
seq_002024,5691,88
seq_002025,9013,88
seq_002026,6773,88
seq_002027,3831,88
seq_002028,2070,88
seq_002029,1681,88
seq_002030,10237,88
seq_002031,2514,88
seq_002032,5628,88
seq_002033,8516,88
seq_002034,3563,88
seq_002035,7778,88
seq_002036,3957,88
seq_002037,2520,88
seq_002038,6428,88
seq_002039,3184,88
seq_002040,5374,88
seq_002041,3633,88
seq_002042,2207,88
seq_002043,2779,88
seq_002044,1808,88
seq_002045,4527,88
seq_002046,3800,88
seq_002047,4003,88
seq_002048,9951,88
seq_002049,4751,88
seq_002050,5527,88
seq_002051,5850,88
seq_002052,1196,88
seq_002053,7520,88
seq_002054,10519,88
seq_002055,2876,88
seq_002056,7026,88
seq_002057,7144,88
seq_002058,1277,88
seq_002059,4412,88
seq_002060,3556,88
seq_002061,4670,88
seq_002062,1681,88
seq_002063,4247,88
seq_002064,1805,88
seq_002065,6001,88
seq_002066,1351,88
seq_002067,3684,88
seq_002068,2069,88
seq_002069,8806,88
seq_002070,5232,88
seq_002071,4038,88
seq_002072,3736,88
seq_002073,3888,88
seq_002074,1506,88
seq_002075,2852,88
seq_002076,4828,88
seq_002077,4195,88
seq_002078,9345,88
seq_002079,1893,88
seq_002080,4046,88
seq_002081,2358,88
seq_002082,4124,88
seq_002083,4203,88
seq_002084,5240,88
seq_002085,5051,88
seq_002086,2111,88
seq_002087,1412,88
seq_002088,3517,88
seq_002089,2186,88
seq_002090,4234,88
seq_002091,11079,88
seq_002092,3549,88
seq_002093,5218,88
seq_002094,1414,88
seq_002095,5671,88
seq_002096,3383,88
seq_002097,2872,88
seq_002098,3065,88
seq_002099,3069,88
seq_002100,2073,88
seq_002101,2898,88
seq_002102,5042,88
seq_002103,4375,88
seq_002104,1962,88
seq_002105,5057,88
seq_002106,3025,88
seq_002107,729,88
seq_002108,8884,88
seq_002109,5105,88
seq_002110,4224,88
seq_002111,2045,88
seq_002112,4352,88
seq_002113,621,88
seq_002114,2686,88
seq_002115,6153,88
seq_002116,4183,88
seq_002117,2234,88
seq_002118,5254,88
seq_002119,3524,88
seq_002120,3388,88
seq_002121,3492,88
seq_002122,8160,88
seq_002123,6504,88
seq_002124,3289,88
seq_002125,3580,88
seq_002126,1072,88
seq_002127,3535,88
seq_002128,4381,88
seq_002129,8849,88
seq_002130,2777,88
seq_002131,2044,88
seq_002132,2715,88
seq_002133,4935,88
seq_002134,3660,88
seq_002135,6619,88
seq_002136,2729,88
seq_002137,3080,88
seq_002138,3656,88
seq_002139,4813,88
seq_002140,5073,88
seq_002141,8630,88
seq_002142,1358,88
seq_002143,3194,88
seq_002144,4662,88
seq_002145,5441,88
seq_002146,3868,88
seq_002147,3746,88
seq_002148,3561,88
seq_002149,2320,88
seq_002150,7844,88
seq_002151,5778,88
seq_002152,2851,88
seq_002153,7065,88
seq_002154,3501,88
seq_002155,4353,88
seq_002156,2844,88
seq_002157,8880,88
seq_002158,6198,88
seq_002159,1361,88
seq_002160,3864,88
seq_002161,4393,88
seq_002162,4777,88
seq_002163,1171,88
seq_002164,10909,88
seq_002165,8419,88
seq_002166,2795,88
seq_002167,3694,88
seq_002168,9240,88
seq_002169,990,88
seq_002170,5741,88
seq_002171,2297,88
seq_002172,2583,88
seq_002173,2666,88
seq_002174,7505,88
seq_002175,2315,88
seq_002176,5597,88
seq_002177,5571,88
seq_002178,3086,88
seq_002179,3950,88
seq_002180,3216,88
seq_002181,2081,88
seq_002182,11315,88
seq_002183,6458,88
seq_002184,5379,88
seq_002185,6204,88
seq_002186,7210,88
seq_002187,1689,88
seq_002188,10120,88
seq_002189,5396,88
seq_002190,2091,88
seq_002191,3238,88
seq_002192,7577,88
seq_002193,2937,88
seq_002194,2460,88
seq_002195,7340,88
seq_002196,4623,88
seq_002197,3388,88
seq_002198,8841,88
seq_002199,6600,88
seq_002200,3364,88
seq_002201,1510,88
seq_002202,1425,88
seq_002203,3803,88
seq_002204,4512,88
seq_002205,925,88
seq_002206,7333,88
seq_002207,10956,88
seq_002208,7742,88
seq_002209,3916,88
seq_002210,5671,88
seq_002211,1581,88
seq_002212,4425,88
seq_002213,4500,88
seq_002214,2039,88
seq_002215,4220,88
seq_002216,4974,88
seq_002217,5207,88
seq_002218,9393,88
seq_002219,7379,88
seq_002220,1390,88
seq_002221,9825,88
seq_002222,7235,88
seq_002223,10598,88
seq_002224,9391,88
seq_002225,11516,88
seq_002226,3761,88
seq_002227,4900,88
seq_002228,7759,88
seq_002229,1564,88
seq_002230,1596,88
seq_002231,4200,88
seq_002232,10271,88
seq_002233,8254,88
seq_002234,6590,88
seq_002235,1650,88
seq_002236,7383,88
seq_002237,3066,88
seq_002238,6288,88
seq_002239,2155,88
seq_002240,9017,88
seq_002241,3883,88
seq_002242,9753,88
seq_002243,3863,88
seq_002244,4712,88
seq_002245,3449,88
